Customer Id,Gender,Geography,Num Of Products,Row Number,Tenure,Age,Balance,Credit Score,Estimated Salary,Exited,Has Cr Card,Is Active Member,Total Purchases,Total Visits
15677783,Male,Spain,1,9960,4,38,113607.47,764,91094.46,0,1,0,3,7
15694237,Male,Spain,1,7223,4,39,95161.75,744,19409.77,0,1,0,4,16
15674765,Male,Spain,1,5534,4,44,0,553,10789.3,0,1,0,1,6
15612893,Male,Spain,1,4355,4,45,0,558,131807.14,0,1,0,9,17
15806546,Male,Spain,1,8549,4,46,0,517,22372.78,0,1,0,2,15
15794841,Male,Spain,1,3632,5,19,89750.21,739,193008.52,0,1,0,7,17
15632263,Male,Spain,1,8753,5,30,120355,574,137793.35,0,1,0,8,15
15779915,Male,Spain,1,6633,5,31,0,694,35593.18,0,1,0,4,7
15677785,Male,Spain,1,4188,5,32,136963.12,656,133814.28,0,1,0,1,13
15687171,Male,Spain,1,8329,5,34,146679.77,638,102179.86,0,1,0,5,16
15712121,Male,Spain,1,5036,5,34,154983.98,657,27738.01,0,1,0,6,6
15618258,Male,Spain,1,7676,5,37,158024.38,640,81298.09,0,1,0,7,19
15682563,Male,Spain,1,1337,5,38,126473.99,618,91972.49,0,1,0,1,9
15780386,Male,Spain,1,5317,5,40,105683.63,654,173617.09,0,1,0,4,7
15711571,Male,Spain,1,6978,5,42,120233.83,587,194890.33,0,1,0,5,17
15788535,Male,Spain,1,2343,5,44,0,593,128046.98,0,1,0,5,13
15601383,Male,Spain,1,5692,5,44,120654.68,744,82290.81,0,1,0,7,11
15724684,Male,Spain,1,5564,5,46,91897.8,610,54394.28,0,1,0,4,14
15661528,Male,Spain,1,1641,5,47,102562.23,583,92708.1,0,1,0,7,16
15703614,Male,Spain,1,4623,5,48,132876.23,564,79259.77,0,1,0,8,16
15605333,Male,Spain,1,4062,6,31,0,529,10625.91,0,1,0,2,7
15625916,Male,Spain,1,1275,6,32,161628.66,562,91482.5,0,1,0,1,19
15579820,Male,Spain,1,9643,6,38,106687.76,704,173776.5,0,1,0,1,6
15653753,Male,Spain,1,3547,6,43,113567.94,542,89543.25,0,1,0,1,16
15752809,Male,Spain,1,8311,6,43,116121.67,702,61602.42,0,1,0,9,6
15753102,Male,Spain,1,3148,6,44,83870.33,752,178722.24,0,1,0,4,9
15635388,Male,Spain,1,9237,6,47,89047.14,640,116286.25,0,1,0,9,13
15713347,Male,Spain,1,6796,6,48,179852.26,577,193580.32,0,1,0,7,6
15785350,Male,Spain,1,5761,7,23,104744.89,528,170262.97,0,1,0,7,6
15721835,Male,Spain,1,3248,7,25,0,791,89666.28,0,1,0,2,19
15720203,Male,Spain,1,8119,7,28,0,577,143274.41,0,1,0,2,12
15636069,Male,Spain,1,8287,7,28,155519.59,632,1843.24,0,1,0,5,16
15796071,Male,Spain,1,8515,7,29,83889.03,657,153059.62,0,1,0,1,18
15578374,Male,Spain,1,9877,7,36,169312.72,620,45414.09,0,1,0,7,7
15740458,Male,Spain,1,7184,7,36,135095.47,703,143859.66,0,1,0,7,19
15788930,Male,Spain,1,4505,7,37,132730.17,761,199293.01,0,1,0,8,7
15605424,Male,Spain,1,6753,7,38,123906.55,624,135096.78,0,1,0,7,10
15667046,Male,Spain,1,2745,7,38,121527.4,694,113481.02,0,1,0,8,10
15597239,Male,Spain,1,1289,7,39,131468.44,548,164975.82,0,1,0,3,19
15790809,Male,Spain,1,3972,7,40,74896.92,685,198694.2,0,1,0,3,10
15588186,Male,Spain,1,4695,7,45,107023.03,520,32903.93,0,1,0,8,9
15749123,Male,Spain,1,6427,7,45,157332.26,743,125424.42,0,1,0,9,8
15635277,Male,Spain,1,6650,7,47,142643.54,605,189310.27,0,1,0,4,16
15654964,Male,Spain,1,6768,7,48,75801.74,608,125762.95,0,1,0,8,13
15693690,Male,Spain,1,9693,7,52,115532.52,574,196257.67,0,1,0,1,15
15746664,Male,Spain,1,5255,8,20,204223.03,463,128268.39,0,1,0,2,8
15756118,Male,Spain,1,9007,8,20,0,661,110252.53,0,1,0,9,18
15668830,Male,Spain,1,7101,8,24,108881.73,650,104492.83,0,1,0,2,17
15641183,Male,Spain,1,1864,8,25,96950.21,731,97877.92,0,1,0,2,19
15567993,Male,Spain,1,1711,8,28,134766.85,828,79355.87,0,1,0,8,5
15773447,Male,Spain,1,3012,8,30,0,526,36251,0,1,0,5,12
15762745,Male,Spain,1,1719,8,32,0,648,133653.38,0,1,0,5,15
15581388,Male,Spain,1,6031,8,33,145729.71,487,41365.85,0,1,0,6,12
15746594,Male,Spain,1,2115,8,33,0,732,119882.7,0,1,0,8,15
15729019,Male,Spain,1,9584,8,34,98382.72,602,39542,0,1,0,8,7
15680918,Male,Spain,1,1888,8,34,117300.02,613,139410.08,0,1,0,9,13
15613787,Male,Spain,1,9482,8,35,116932.59,505,91092.84,0,1,0,3,11
15671987,Male,Spain,1,7480,8,35,153137.74,567,88659.07,0,1,0,9,19
15697042,Male,Spain,1,6956,8,35,127290.61,738,16081.62,0,1,0,3,17
15572728,Male,Spain,1,5052,8,36,127397.34,704,151335.24,0,1,0,1,11
15752097,Male,Spain,1,8853,8,38,99640.89,708,12429.22,0,1,0,5,9
15595447,Male,Spain,1,6964,8,39,118201.41,613,23315.59,0,1,0,7,16
15680346,Male,Spain,1,2834,8,40,0,683,75848.22,0,1,0,3,16
15649211,Male,Spain,1,9592,8,40,83015.71,708,101089.76,0,1,0,9,7
15708003,Male,Spain,1,4156,8,41,85109.21,587,1557.82,0,1,0,1,18
15600720,Male,Spain,1,6424,8,41,115144.68,652,188905.43,0,1,0,6,14
15596414,Male,Spain,1,1739,8,41,107525.07,796,18510.41,0,1,0,6,16
15762928,Male,Spain,1,3826,8,44,0,548,16989.77,0,1,0,8,9
15713144,Male,Spain,1,2934,8,46,0,588,61931.21,0,1,0,3,7
15665222,Male,Spain,1,6072,8,52,121161.57,625,48988.28,0,1,0,5,17
15591822,Male,Spain,1,6399,9,26,76226.9,593,167564.82,0,1,0,5,7
15589949,Male,Spain,1,8484,9,34,152806.74,433,19687.99,0,1,0,8,5
15780088,Male,Spain,1,7163,9,34,132439.99,607,177747.72,0,1,0,7,8
15733974,Male,Spain,1,1132,9,37,125822.21,500,111698,0,1,0,3,18
15641250,Male,Spain,1,2346,9,38,179581.31,794,23596.24,0,1,0,7,13
15705281,Male,Spain,1,5174,9,38,0,800,78744.39,0,1,0,8,16
15592877,Male,Spain,1,2973,9,42,132657.55,641,35367.19,0,1,0,5,10
15691723,Male,Spain,1,2225,9,55,99685.06,631,114474.98,0,1,0,5,10
15705994,Male,Spain,1,9811,10,27,0,712,94544.88,0,1,0,1,10
15656522,Male,Spain,1,8909,10,32,158537.42,593,166850.57,0,1,0,8,17
15741092,Male,Spain,1,4107,10,34,153360.02,671,140509.86,0,1,0,6,9
15576615,Male,Spain,1,9854,10,37,145382.61,719,80408.59,0,1,0,6,6
15712568,Male,Spain,1,9780,10,40,121355.99,515,138360.29,0,1,0,5,9
15687079,Male,Spain,1,4314,10,69,115462.44,646,40421.87,0,1,0,5,15
15644212,Male,Spain,2,5999,0,28,0,644,119419.37,0,1,0,3,14
15768219,Male,Spain,2,5381,0,36,0,850,141242.57,0,1,0,3,7
15739194,Male,Spain,2,4533,0,38,178056.54,548,38434.73,0,1,0,2,14
15798824,Male,Spain,2,2872,0,38,92674.94,671,3647.57,0,1,0,9,15
15625905,Male,Spain,2,6050,0,41,0,592,65906.07,0,1,0,8,6
15723064,Male,Spain,2,8778,1,24,165149.13,603,21858.28,0,1,0,3,16
15569945,Male,Spain,2,5847,1,29,0,509,69113.14,0,1,0,5,18
15698294,Male,Spain,2,4044,1,31,0,635,135382.23,0,1,0,5,8
15729836,Male,Spain,2,3850,1,32,0,646,183289.22,0,1,0,8,14
15676835,Male,Spain,2,4539,1,33,0,710,168313.17,0,1,0,6,13
15613712,Male,Spain,2,2145,1,34,0,634,61995.57,0,1,0,7,11
15687527,Male,Spain,2,7435,1,35,0,638,165370.66,0,1,0,5,14
15772604,Male,Spain,2,9550,1,36,157267.95,578,141533.19,0,1,0,1,13
15712877,Male,Spain,2,7148,1,36,0,724,52462.25,0,1,0,8,18
15690372,Male,Spain,2,7129,1,38,181110.13,553,184544.59,0,1,0,4,7
15619340,Male,Spain,2,8088,1,38,0,597,41303.29,0,1,0,5,6
15814033,Male,Spain,2,6011,1,38,0,759,20778.39,0,1,0,1,13
15738220,Male,Spain,2,4716,1,38,0,800,51553.43,0,1,0,3,10
15608408,Male,Spain,2,5604,1,39,0,598,159130.32,0,1,0,2,14
15727857,Male,Spain,2,7897,1,41,0,635,175611.5,0,1,0,2,8
15736431,Male,Spain,2,3661,2,27,0,494,22404.64,0,1,0,1,8
15630106,Male,Spain,2,3752,2,29,0,496,55389.59,0,1,0,6,14
15697702,Male,Spain,2,3730,2,29,0,730,14174.09,0,1,0,8,14
15585241,Male,Spain,2,1120,2,29,117412.19,756,4888.91,0,1,0,3,17
15786249,Male,Spain,2,5581,2,30,0,616,199099.51,0,1,0,1,10
15719541,Male,Spain,2,9887,2,31,90826.27,675,60270.87,0,1,0,2,11
15794661,Male,Spain,2,3071,2,32,0,674,140579.17,0,1,0,3,16
15671351,Male,Spain,2,5823,2,35,0,624,87310.59,0,1,0,6,15
15746461,Male,Spain,2,4792,2,35,0,709,104982.39,0,1,0,3,14
15797919,Male,Spain,2,5968,2,37,103195.2,773,178268.36,0,1,0,9,9
15674928,Male,Spain,2,6118,2,37,0,850,119969.99,0,1,0,1,19
15581370,Male,Spain,2,8165,2,38,99811.44,681,23531.5,0,1,0,7,18
15799641,Male,Spain,2,8670,2,39,0,540,81995.92,0,1,0,8,12
15700083,Male,Spain,2,5565,2,39,139443.75,609,9234.06,0,1,0,9,14
15759555,Male,Spain,2,8017,2,41,0,569,134272.57,0,1,0,8,16
15754261,Male,Spain,2,2691,2,42,98795.61,648,89123.99,0,1,0,5,5
15699257,Male,Spain,2,8492,2,42,143145.87,651,43612.06,0,1,0,1,18
15795527,Male,Spain,2,7334,2,43,136487.86,699,82815.93,0,1,0,1,5
15668629,Male,Spain,2,6485,2,44,0,719,196582.19,0,1,0,8,8
15642619,Male,Spain,2,5483,2,46,0,603,174478.54,0,1,0,7,12
15674880,Male,Spain,2,2291,2,50,0,658,52137.73,0,1,0,5,15
15795488,Male,Spain,2,9535,2,52,0,773,57337.79,0,1,0,3,12
15704910,Male,Spain,2,4069,3,23,0,631,13813.24,0,1,0,9,10
15703394,Male,Spain,2,8726,3,27,0,633,44008.91,0,1,0,4,9
15694288,Male,Spain,2,3081,3,28,0,468,170661.02,0,1,0,6,14
15592197,Male,Spain,2,6211,3,30,0,522,145490.85,0,1,0,4,14
15627999,Male,Spain,2,4906,3,30,0,590,83090.35,0,1,0,9,19
15798521,Male,Spain,2,1057,3,33,0,675,45348.08,0,1,0,4,6
15667602,Male,Spain,2,4134,3,33,0,704,73018.74,0,1,0,8,17
15723153,Male,Spain,2,9005,3,33,0,708,138613.21,0,1,0,3,9
15567013,Male,Spain,2,5550,3,33,0,779,30804.68,0,1,0,8,16
15768474,Male,Spain,2,7293,3,34,0,744,27244.35,0,1,0,3,9
15720123,Male,Spain,2,9575,3,37,0,554,166177.3,0,1,0,5,6
15721504,Male,Spain,2,7556,3,41,0,731,101371.72,0,1,0,1,12
15765461,Male,Spain,2,3494,3,47,0,632,178822.32,0,1,0,6,18
15746076,Male,Spain,2,3311,3,50,0,506,12016.79,0,1,0,2,19
15711249,Male,Spain,2,7479,4,22,0,544,70007.67,0,1,0,3,14
15577598,Male,Spain,2,8630,4,23,115636.05,651,70400.86,0,1,0,1,9
15780954,Male,Spain,2,1972,4,26,65848.36,582,30149.21,0,1,0,6,9
15660528,Male,Spain,2,7506,4,27,0,659,99341.87,0,1,0,5,19
15805676,Male,Spain,2,6717,4,29,151012.55,515,9770.97,0,1,0,2,16
15726186,Male,Spain,2,2375,4,29,133434.57,639,97983.44,0,1,0,8,5
15780572,Male,Spain,2,3141,4,30,0,653,120736.04,0,1,0,9,17
15620758,Male,Spain,2,4831,4,30,0,660,129149.06,0,1,0,3,5
15773503,Male,Spain,2,2860,4,32,0,551,53420.53,0,1,0,6,15
15639322,Male,Spain,2,2146,4,33,137847.41,633,98349.13,0,1,0,6,19
15805769,Male,Spain,2,5010,4,33,0,656,116706,0,1,0,6,5
15640627,Male,Spain,2,1462,4,34,0,611,170950.58,0,1,0,8,12
15673529,Male,Spain,2,2577,4,36,59893.85,645,43999.64,0,1,0,5,17
15758050,Male,Spain,2,4692,4,37,0,622,4459.5,0,1,0,8,14
15714057,Male,Spain,2,2841,4,40,0,528,25399.7,0,1,0,3,6
15569423,Male,Spain,2,1650,4,41,0,731,22299.27,0,1,0,7,12
15641595,Male,Spain,2,6311,4,43,97392.18,685,43956.83,0,1,0,1,17
15738497,Male,Spain,2,6409,4,44,107726.93,729,153064.87,0,1,0,4,16
15761506,Male,Spain,2,4771,5,19,0,615,159920.92,0,1,0,5,10
15713644,Male,Spain,2,1703,5,22,0,686,158974.45,0,1,0,7,17
15630349,Male,Spain,2,8799,5,23,0,543,117832.39,0,1,0,6,9
15693817,Male,Spain,2,6589,5,28,0,539,48382.4,0,1,0,6,10
15680683,Male,Spain,2,6683,5,29,197200.04,640,141453.62,0,1,0,2,8
15656263,Male,Spain,2,4894,5,29,0,764,65868.28,0,1,0,2,16
15599268,Male,Spain,2,1207,5,32,0,584,10956.82,0,1,0,2,15
15766659,Male,Spain,2,6010,5,33,0,525,161002.29,0,1,0,8,7
15646168,Male,Spain,2,9651,5,33,0,834,66285.18,0,1,0,7,15
15568878,Male,Spain,2,7352,5,34,0,654,159311.46,0,1,0,1,8
15752344,Male,Spain,2,7411,5,34,0,714,193040.32,0,1,0,9,13
15807194,Male,Spain,2,9021,5,34,113922.44,718,30772.22,0,1,0,8,17
15771054,Male,Spain,2,8713,5,35,0,469,186490.37,0,1,0,9,19
15781689,Male,Spain,2,9667,5,35,0,758,95009.6,0,1,0,4,12
15655859,Male,Spain,2,7708,5,35,120046.74,848,84710.65,0,1,0,5,15
15665014,Male,Spain,2,7661,5,36,0,458,79723.78,0,1,0,5,12
15715519,Male,Spain,2,7443,5,36,0,614,130610.78,0,1,0,9,19
15579548,Male,Spain,2,5191,5,36,0,735,105152.17,0,1,0,8,5
15786680,Male,Spain,2,5972,5,37,0,805,21928.81,0,1,0,6,9
15721292,Male,Spain,2,1176,5,39,0,719,145759.7,0,1,0,1,10
15688172,Male,Spain,2,3170,5,40,0,677,88947.56,0,1,0,7,18
15654408,Male,Spain,2,4886,5,41,165445.04,562,85787.31,0,1,0,9,18
15716024,Male,Spain,2,2886,5,42,0,660,115509.59,0,1,0,4,19
15677243,Male,Spain,2,6453,5,43,0,538,126933.73,0,1,0,4,13
15667002,Male,Spain,2,6910,5,43,0,666,29346.1,0,1,0,5,18
15701206,Male,Spain,2,3926,5,44,0,566,66462.79,0,1,0,8,14
15756125,Male,Spain,2,2230,5,44,140856.16,757,158735.1,0,1,0,5,14
15785385,Male,Spain,2,4054,5,51,0,550,153917.41,0,1,0,4,10
15715345,Male,Spain,2,8390,6,25,0,743,129740.11,0,1,0,8,19
15663421,Male,Spain,2,6365,6,28,128396.33,527,79919.97,0,1,0,5,17
15728082,Male,Spain,2,7539,6,28,0,601,14665.28,0,1,0,8,5
15735106,Male,Spain,2,7383,6,28,149594.02,647,102325.19,0,1,0,1,5
15782806,Male,Spain,2,2938,6,28,0,718,146875.86,0,1,0,3,18
15797197,Male,Spain,2,8502,6,29,0,678,64443.75,0,1,0,7,16
15750671,Male,Spain,2,5857,6,31,0,512,168462.26,0,1,0,1,11
15717138,Male,Spain,2,4495,6,31,82613.56,850,149170.92,0,1,0,5,7
15785980,Male,Spain,2,1046,6,34,121132.26,588,86460.28,0,1,0,6,11
15648638,Male,Spain,2,9249,6,34,0,629,190347.72,0,1,0,1,9
15762228,Male,Spain,2,3065,6,35,110046.93,506,26318.73,0,1,0,7,5
15747980,Male,Spain,2,2061,6,38,146282.79,737,198516.2,0,1,0,9,15
15642099,Male,Spain,2,7923,6,39,0,679,12266.06,0,1,0,9,18
15582016,Male,Spain,2,3387,6,41,99208.46,766,62402.38,0,1,0,3,12
15600575,Male,Spain,2,2907,6,41,0,802,47322.05,0,1,0,4,17
15594039,Male,Spain,2,6769,6,42,0,599,113868.4,0,1,0,1,13
15713160,Male,Spain,2,7351,7,25,157228.61,669,124382.9,0,1,0,4,10
15646351,Male,Spain,2,5791,7,27,0,486,28823.04,0,1,0,5,6
15623644,Male,Spain,2,1354,7,29,0,626,49361.84,0,1,0,7,13
15650244,Male,Spain,2,9248,7,29,80895.44,786,64945.57,0,1,0,5,6
15638068,Male,Spain,2,8552,7,32,0,507,67926.18,0,1,0,8,10
15632010,Male,Spain,2,7403,7,33,121260.19,647,77216.48,0,1,0,7,14
15759456,Male,Spain,2,4320,7,34,140694.78,609,46266.63,0,1,0,1,8
15790717,Male,Spain,2,8845,7,35,0,695,160387.98,0,1,0,2,18
15767488,Male,Spain,2,9165,7,36,0,680,20109.21,0,1,0,7,10
15670615,Male,Spain,2,3280,7,37,0,652,68789.93,0,1,0,3,8
15746410,Male,Spain,2,1103,7,38,0,432,150580.88,0,1,0,2,15
15672357,Male,Spain,2,7670,7,38,0,631,181605.85,0,1,0,9,17
15580149,Male,Spain,2,8828,7,41,0,638,43889.41,0,1,0,8,7
15811742,Male,Spain,2,7348,7,42,0,553,7680.23,0,1,0,8,19
15697095,Male,Spain,2,1396,7,46,0,705,117273.35,0,1,0,3,16
15619892,Male,Spain,2,8523,8,18,0,644,59172.42,0,1,0,9,15
15598614,Male,Spain,2,7457,8,20,0,790,168152.76,0,1,0,8,12
15697283,Male,Spain,2,1530,8,23,0,578,112124.98,0,1,0,2,17
15750476,Male,Spain,2,7324,8,24,0,742,4070.28,0,1,0,7,9
15778157,Male,Spain,2,2292,8,27,90721.52,598,109296.18,0,1,0,8,5
15621031,Male,Spain,2,3975,8,27,0,761,63297.7,0,1,0,7,12
15789546,Male,Spain,2,1457,8,28,0,639,126561.07,0,1,0,9,7
15629793,Male,Spain,2,9822,8,28,156823.7,652,198251.52,0,1,0,7,8
15619238,Male,Spain,2,5042,8,29,0,567,156125.72,0,1,0,7,13
15707505,Male,Spain,2,6349,8,31,125927.51,699,147661.47,0,1,0,1,7
15642570,Male,Spain,2,4186,8,35,0,675,29062.25,0,1,0,2,18
15689425,Male,Spain,2,2936,8,35,100988.39,687,22247.27,0,1,0,5,9
15635972,Male,Spain,2,2334,8,36,0,484,186136.48,0,1,0,1,16
15671969,Male,Spain,2,2233,8,36,0,649,161668.15,0,1,0,7,12
15680046,Male,Spain,2,4781,8,36,0,711,55207.41,0,1,0,5,10
15813503,Male,Spain,2,8166,8,37,154712.58,606,89099.18,0,1,0,5,7
15583748,Male,Spain,2,1482,8,38,0,592,180426.2,0,1,0,8,12
15615896,Male,Spain,2,4815,8,39,0,621,36122.96,0,1,0,9,17
15750929,Male,Spain,2,1077,8,39,0,702,99654.13,0,1,0,1,9
15679909,Male,Spain,2,2034,8,41,0,665,132152.32,0,1,0,4,10
15596021,Male,Spain,2,1436,8,44,0,598,148487.9,0,1,0,2,15
15730540,Male,Spain,2,1393,8,45,88656.37,794,116547.31,0,1,0,9,7
15573876,Male,Spain,2,2199,8,48,0,473,71139.8,0,1,0,9,12
15649508,Male,Spain,2,9817,8,48,0,643,174729.3,0,1,0,1,8
15815043,Male,Spain,2,5920,8,49,0,645,162012.6,0,1,0,3,13
15732704,Male,Spain,2,8233,9,25,148042.97,582,52341.15,0,1,0,8,9
15759290,Male,Spain,2,5683,9,29,0,620,13133.88,0,1,0,2,5
15782219,Male,Spain,2,1102,9,29,0,703,50679.48,0,1,0,2,13
15748882,Male,Spain,2,8065,9,29,0,714,129192.55,0,1,0,2,12
15798053,Male,Spain,2,8002,9,32,0,707,126475.79,0,1,0,5,9
15662500,Male,Spain,2,5142,9,32,0,774,10604.48,0,1,0,9,7
15589200,Male,Spain,2,8774,9,34,0,617,118749.58,0,1,0,7,17
15590730,Male,Spain,2,2280,9,34,0,745,50046.25,0,1,0,7,18
15672930,Male,Spain,2,8595,9,37,0,722,31921.95,0,1,0,2,13
15602551,Male,Spain,2,2091,9,39,0,667,68873.8,0,1,0,2,16
15687310,Male,Spain,2,1945,9,39,0,783,143752.77,0,1,0,5,17
15763625,Male,Spain,2,1143,9,41,0,793,152153.74,0,1,0,7,11
15792489,Male,Spain,2,8035,9,42,0,622,119127.06,0,1,0,7,16
15695383,Male,Spain,2,8777,9,44,0,567,87677.15,0,1,0,9,15
15566543,Male,Spain,2,9962,9,44,0,573,107124.17,0,1,0,3,12
15638247,Male,Spain,2,9609,9,44,0,700,142287.65,0,1,0,1,7
15624072,Male,Spain,2,5388,10,22,0,669,176163.74,0,1,0,9,10
15612193,Male,Spain,2,2326,10,29,115545.33,762,148256.43,0,1,0,1,16
15664759,Male,Spain,2,4127,10,32,0,675,191545.65,0,1,0,8,19
15658459,Male,Spain,2,1676,10,33,0,784,162022.47,0,1,0,5,8
15671390,Male,Spain,2,3337,10,36,0,690,55902.93,0,1,0,8,17
15690664,Male,Spain,2,1160,10,37,0,729,100862.54,0,1,0,7,7
15801247,Male,Spain,2,3030,10,39,105317.73,605,138021.36,0,1,0,9,8
15731246,Male,Spain,2,7776,10,40,0,628,103832.58,0,1,0,2,6
15736399,Male,Spain,2,7368,10,42,0,606,177938.52,0,1,0,9,9
15667462,Male,Spain,2,6219,10,43,0,707,118368.2,0,1,0,5,12
15649239,Male,Spain,2,8950,10,46,0,731,153015.42,0,1,0,5,9
15691910,Male,Spain,3,5189,4,30,0,663,101371.05,0,1,0,1,6
15741197,Male,Spain,3,9738,8,22,0,710,107292.91,0,1,0,6,11
15605742,Male,France,1,5541,0,43,80090.93,737,39920,1,1,0,3,12
15757607,Male,France,1,7877,0,45,0,623,196533.72,1,1,0,3,15
15722731,Male,France,1,9800,0,46,119556.1,653,78250.13,1,1,0,3,16
15717560,Male,France,1,3241,0,50,125647.36,580,57541.08,1,1,0,4,8
15792228,Male,France,1,4913,0,60,152335.7,748,126743.33,1,1,0,9,7
15774250,Male,France,1,7944,1,42,159024.71,532,100982.93,1,1,0,8,19
15785559,Male,France,1,5520,1,43,133237.21,678,111032.79,1,1,0,6,12
15728838,Male,France,1,8564,1,45,148600.91,578,143397.14,1,1,0,8,14
15608541,Male,France,1,5856,1,46,91857.66,498,101954.78,1,1,0,8,6
15664907,Male,France,1,3235,1,47,0,527,21312.16,1,1,0,1,11
15633233,Male,France,1,1654,1,56,100374.58,500,118490.8,1,1,0,9,14
15691785,Male,France,1,3775,1,61,0,850,53067.83,1,1,0,1,12
15629575,Male,France,1,1924,2,36,148061.89,717,179128.69,1,1,0,2,9
15737814,Male,France,1,6856,2,41,127087.06,622,102402.91,1,1,0,9,11
15640034,Male,France,1,4037,2,42,139561.46,551,43435.43,1,1,0,7,16
15586264,Male,France,1,2263,2,43,140431.98,572,26450.57,1,1,0,1,13
15706005,Male,France,1,3571,2,46,174701.05,674,90189.72,1,1,0,3,17
15619653,Male,France,1,3011,2,47,0,666,35046.97,1,1,0,1,12
15806256,Male,France,1,4909,2,48,109349.29,540,88703.04,1,1,0,5,9
15582325,Male,France,1,2669,2,52,87894.26,524,173899.42,1,1,0,4,8
15592716,Male,France,1,9467,2,52,0,559,129013.59,1,1,0,8,7
15644833,Male,France,1,1315,2,54,0,675,149583.67,1,1,0,9,19
15704583,Male,France,1,2917,2,56,0,651,114522.68,1,1,0,4,19
15694556,Male,France,1,5809,2,60,116563.58,684,120257.7,1,1,0,3,10
15700263,Male,France,1,6900,2,66,0,569,130784.2,1,1,0,4,8
15728456,Male,France,1,3486,3,33,0,604,42171.13,1,1,0,3,15
15580701,Male,France,1,5372,3,33,153819.58,712,79176.09,1,1,0,6,8
15775886,Male,France,1,7938,3,36,0,670,140754.19,1,1,0,1,17
15720702,Male,France,1,1318,3,37,0,789,121883.87,1,1,0,2,11
15704657,Male,France,1,8377,3,39,72647.64,601,41777.9,1,1,0,8,18
15743245,Male,France,1,8505,3,42,145155.37,624,72169.95,1,1,0,3,19
15759874,Male,France,1,2655,3,44,148595.55,532,74838.64,1,1,0,4,14
15577313,Male,France,1,6123,3,44,116967.68,619,5075.17,1,1,0,1,17
15797475,Male,France,1,6563,3,44,86102.27,720,180134.88,1,1,0,3,9
15662501,Male,France,1,8949,3,48,91246.53,583,60017.46,1,1,0,1,5
15734524,Male,France,1,4608,3,51,0,653,170426.65,1,1,0,5,17
15649121,Male,France,1,1613,3,52,0,665,116137.01,1,1,0,1,9
15814846,Male,France,1,1469,3,52,0,691,175843.68,1,1,0,9,17
15623989,Male,France,1,9277,3,54,0,435,156910.46,1,1,0,7,10
15618774,Male,France,1,4713,3,54,0,474,108409.17,1,1,0,8,5
15658889,Male,France,1,2744,4,22,136444.25,689,51980.25,1,1,0,9,7
15689081,Male,France,1,1096,4,29,0,692,76755.99,1,1,0,8,10
15582910,Male,France,1,3759,4,38,112230.38,514,16717.11,1,1,0,3,18
15746569,Male,France,1,9899,4,38,0,589,95483.48,1,1,0,7,19
15814816,Male,France,1,3084,4,40,91592.06,466,141210.18,1,1,0,7,19
15744327,Male,France,1,2516,4,40,0,564,85455.62,1,1,0,7,11
15594340,Male,France,1,5934,4,41,120243.49,569,163150.03,1,1,0,8,11
15782939,Male,France,1,8681,4,42,80214.36,747,115241.96,1,1,0,4,11
15797329,Male,France,1,5618,4,43,137638.69,626,130442.08,1,1,0,6,13
15627665,Male,France,1,3983,4,46,0,614,74379.57,1,1,0,2,6
15584364,Male,France,1,1550,4,48,59486.31,652,163944.18,1,1,0,7,7
15799859,Male,France,1,7475,4,50,165438.26,704,120770.75,1,1,0,9,11
15600399,Male,France,1,9221,4,60,0,598,197727.14,1,1,0,5,10
15608406,Male,France,1,4125,5,26,111128.04,678,60941.27,1,1,0,4,18
15602731,Male,France,1,3664,5,31,0,724,134889.95,1,1,0,2,5
15646513,Male,France,1,1086,5,42,0,803,196466.83,1,1,0,7,14
15591091,Male,France,1,5633,5,44,73348.56,644,157166.79,1,1,0,2,11
15577178,Male,France,1,2967,5,45,68375.27,511,193160.25,1,1,0,2,6
15640686,Male,France,1,6377,5,46,95872.86,700,98273.01,1,1,0,9,8
15585985,Male,France,1,8491,5,48,165282.42,746,153786.46,1,1,0,2,11
15659327,Male,France,1,9771,5,49,121197.64,520,72577.33,1,1,0,3,8
15758116,Male,France,1,3317,5,53,64646.7,666,128019.48,1,1,0,3,10
15611430,Male,France,1,3269,5,54,0,690,12847.61,1,1,0,2,18
15692575,Male,France,1,6800,6,38,162888.73,760,91098.76,1,1,0,3,17
15795224,Male,France,1,3125,6,39,178585.46,760,67131.3,1,1,0,9,15
15627847,Male,France,1,4223,6,40,0,850,136985.08,1,1,0,3,13
15781802,Male,France,1,1162,6,41,104817.41,755,126013.58,1,1,0,5,9
15727177,Male,France,1,8221,6,42,177822.03,557,150944.31,1,1,0,7,7
15585249,Male,France,1,9318,6,42,106036.52,741,194686.78,1,1,0,1,10
15569050,Male,France,1,1009,6,45,0,444,130009.85,1,1,0,1,8
15788131,Male,France,1,7210,6,47,0,653,50695.93,1,1,0,2,13
15587507,Male,France,1,5273,6,47,0,850,187391.02,1,1,0,1,6
15728917,Male,France,1,5961,6,48,120682.53,598,30635.52,1,1,0,1,14
15654673,Male,France,1,1021,6,49,173434.9,625,165580.93,1,1,0,4,9
15739578,Male,France,1,6600,6,49,128663.9,850,65769.3,1,1,0,3,17
15747208,Male,France,1,3602,6,50,0,608,93568.77,1,1,0,1,13
15624510,Male,France,1,2899,6,52,139781.06,696,27445.4,1,1,0,3,14
